committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M6,202210199537598574,30B,500806455,1644565,IND,INDIVIDUAL,,,"PATEL, HAILEY",WI,,,,,SALARY,X,,2022-05-31 00:00:00,152.30,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,500806426,SB30B,0.00,PATEL,HAILEY,,,,,,,,,,Y,,U,F3X,4101920221589125358,MADISON,537032883,ADMINISTRATIVE,*,2022,SB,4111720221630201955,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537598574,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M10,202210209537793177,30B,500829874,1645667,IND,INDIVIDUAL,,,"WEINBERGER, KAYLA ELIZABETH",WI,,,,,SALARY,X,,2022-09-30 00:00:00,152.38,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,500829635,SB30B,0.00,WEINBERGER,KAYLA,ELIZABETH,,,,,,,,,Y,,U,F3X,4102020221589932842,MADISON,537032883,ADMINISTRATIVE,*,2022,SB,4111720221630209977,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537793177,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M9,202210199537602930,21B,500823770,1644603,ORG,ORGANIZATION,,,"TATANGO, INC.",WA,,,,,FUNDRAISING & GENERAL PARTY SUPPORT TEXT MESSAGES,,,2022-08-29 00:00:00,153.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4101920221589125387,SEATTLE,981011217,OTHER,,2022,SB,4111720221630201348,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537602930,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M3,202203209494080665,21B,500792502,1575815,ORG,ORGANIZATION,,,ACTBLUE TECHNICAL SERVICES,MA,,,,,MERCHANT FEES,,,2022-02-22 00:00:00,153.25,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-03-26 03:51:46.696,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4032020221463746127,CAMBRIDGE,022382110,OTHER,,2022,SB,4032520221464305738,https://docquery.fec.gov/cgi-bin/fecimg/?202203209494080665,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M5,202210199537597009,30B,500804114,1644551,IND,INDIVIDUAL,,,"ZITZLER, GRACE",WI,,,,,MILEAGE REIMBURSEMENT,,,2022-04-14 00:00:00,153.27,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,ZITZLER,GRACE,,,,,,,,,,Y,,U,F3X,4101920221589125349,MADISON,537032883,OTHER,,2022,SB,4111720221630201718,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537597009,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2021,YE,202210119532136682,30B,30B-31-02608-23694,1636416,ORG,ORGANIZATION,,,PAYCHEX OF NEW YORK LLC,WI,,,,,401K,,,2021-12-15 00:00:00,153.49,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-10-14 09:20:44,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4101220221587942032,BROOKFIELD,53005,OTHER,,2022,SB,4101320221588121117,https://docquery.fec.gov/cgi-bin/fecimg/?202210119532136682,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2021,M8,202108209466555136,30B,30B-31-01886-15907,1536108,ORG,ORGANIZATION,,,PAYCHEX OF NEW YORK LLC,WI,,,,,401K,,,2021-07-29 00:00:00,153.92,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-08-27 03:55:28.63,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4082220211329897025,BROOKFIELD,53005,OTHER,,2022,SB,4082620211369767474,https://docquery.fec.gov/cgi-bin/fecimg/?202108209466555136,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,12G,202210279543151891,21B,500838062,1653898,IND,INDIVIDUAL,,,"KANT, MCKINLEY",WI,,,,,REIMBURSEMENT - FOOD/BEVERAGE,,,2022-10-04 00:00:00,154.45,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-03 04:06:22,,,,0.00,KANT,MCKINLEY,J,,,,,,,,,Y,,U,F3X,4102720221592348954,MADISON,537032883,OTHER,,2022,SB,4120220221633065082,https://docquery.fec.gov/cgi-bin/fecimg/?202210279543151891,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2021,M7,202111239468903791,30B,30B-31-01741-13303,1549969,ORG,ORGANIZATION,,,WISCONSIN ELECTIONS COMMISSION,WI,,,,,VOTER FILE DATA PURCHASE,,,2021-06-16 00:00:00,155.00,,,,,,,,,,,,,,,,,C,CHANGE,ITEMIZED DISBURSEMENTS,2021-12-02 04:30:39.188,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4112420211379160006,MADISON,537034232,OTHER,NOT ATTRIBUTABLE TO ANY FEDERAL CANDIDATE,2022,SB,4120220211381183195,https://docquery.fec.gov/cgi-bin/fecimg/?202111239468903791,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M4,202204209500140925,21B,500799421,1589325,ORG,ORGANIZATION,,,"FACEBOOK, INC.",CA,,,,,DIGITAL ADVERTISING - NO CANDIDATES MENTIONED,,,2022-03-10 00:00:00,155.86,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-17 13:56:27.464,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4042020221470986608,PALO ALTO,943041111,OTHER,,2022,SB,4051620221486612029,https://docquery.fec.gov/cgi-bin/fecimg/?202204209500140925,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M5,202210199537596968,21B,500802885,1644551,ORG,ORGANIZATION,,,"TATANGO, INC.",WA,,,,,FUNDRAISING & GENERAL PARTY SUPPORT TEXT MESSAGES,,,2022-04-06 00:00:00,156.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4101920221589125349,SEATTLE,981011217,OTHER,,2022,SB,4111720221630201601,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537596968,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M9,202210199537602950,30B,500823552,1644603,ORG,ORGANIZATION,,,MOUA CONSULTING GROUP,WI,,,,,TRANSLATION SERVICES,,,2022-08-29 00:00:00,157.20,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4101920221589125387,MILWAUKEE,532051514,OTHER,,2022,SB,4111720221630201403,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537602950,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M9,202210199537602962,30B,500824119,1644603,IND,INDIVIDUAL,,,"MILLIGAN, BRYANNA NAXHELY",WI,,,,,SALARY,X,,2022-08-15 00:00:00,157.41,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,500824074,SB30B,0.00,MILLIGAN,BRYANNA,NAXHELY,,,,,,,,,Y,,U,F3X,4101920221589125387,MADISON,537032883,ADMINISTRATIVE,*,2022,SB,4111720221630201438,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537602962,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M4,202204209500140919,21B,500799400,1589325,ORG,ORGANIZATION,,,"FACEBOOK, INC.",CA,,,,,DIGITAL ADVERTISING - NO CANDIDATES MENTIONED,,,2022-03-07 00:00:00,157.60,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-17 13:56:27.46,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4042020221470986608,PALO ALTO,943041111,OTHER,,2022,SB,4051620221486612011,https://docquery.fec.gov/cgi-bin/fecimg/?202204209500140919,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M5,202210199537597006,30B,500804448,1644551,IND,INDIVIDUAL,,,"SATTAR, ILYAS ALI",WI,,,,,SALARY,X,,2022-04-28 00:00:00,158.48,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,500804417,SB30B,0.00,SATTAR,ILYAS,ALI,,,,,,,,,Y,,U,F3X,4101920221589125349,MADISON,537032883,ADMINISTRATIVE,*,2022,SB,4111720221630201709,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537597006,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M4,202204209500140937,21B,500799458,1589325,ORG,ORGANIZATION,,,"FACEBOOK, INC.",CA,,,,,DIGITAL ADVERTISING - NO CANDIDATES MENTIONED,,,2022-03-18 00:00:00,159.57,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-17 13:56:27.473,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4042020221470986608,PALO ALTO,943041111,OTHER,,2022,SB,4051620221486612066,https://docquery.fec.gov/cgi-bin/fecimg/?202204209500140937,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,12G,202210279543151999,30B,500837719,1653898,IND,INDIVIDUAL,,,"LU, CYNTHIA",WI,,,,,SALARY,X,,2022-10-14 00:00:00,159.73,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-12-03 04:06:22,,500837554,SB30B,0.00,LU,CYNTHIA,,,,,,,,,,Y,,U,F3X,4102720221592348954,MADISON,537032883,ADMINISTRATIVE,*,2022,SB,4120220221633065402,https://docquery.fec.gov/cgi-bin/fecimg/?202210279543151999,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2021,M11,202111209468827496,30B,30B-34-01718-01754,1549695,ORG,ORGANIZATION,,,RADISSON HOTEL & CONFERENCE CENTER GREEN BAY,WI,,,,,LODGING,,,2021-10-06 00:00:00,160.55,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-01 03:50:55.834,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4112120211378956066,GREEN BAY,54313,TRAVEL,,2022,SB,4120120211380249908,https://docquery.fec.gov/cgi-bin/fecimg/?202111209468827496,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2021,M9,202109209466964395,30B,30B-31-01944-18604,1539315,ORG,ORGANIZATION,,,PAYCHEX OF NEW YORK LLC,WI,,,,,401K,,,2021-08-12 00:00:00,161.28,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-09-24 03:52:42.447,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4092220211371256033,BROOKFIELD,53005,OTHER,,2022,SB,4092420211371984244,https://docquery.fec.gov/cgi-bin/fecimg/?202109209466964395,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M10,202210209537793041,21B,500830242,1645667,ORG,ORGANIZATION,,,TELEFUND LLC,MA,,,,,FUNDRAISING PHONE CALLS,,,2022-09-22 00:00:00,161.50,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102020221589932842,BOSTON,021120557,OTHER,,2022,SB,4111720221630209572,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537793041,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M4,202204209500140923,21B,500799414,1589325,ORG,ORGANIZATION,,,"FACEBOOK, INC.",CA,,,,,DIGITAL ADVERTISING - NO CANDIDATES MENTIONED,,,2022-03-08 00:00:00,161.98,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-17 13:56:27.462,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4042020221470986608,PALO ALTO,943041111,OTHER,,2022,SB,4051620221486612022,https://docquery.fec.gov/cgi-bin/fecimg/?202204209500140923,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M4,202204209500140926,21B,500799425,1589325,ORG,ORGANIZATION,,,"FACEBOOK, INC.",CA,,,,,DIGITAL ADVERTISING - NO CANDIDATES MENTIONED,,,2022-03-11 00:00:00,162.30,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-17 13:56:27.467,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4042020221470986608,PALO ALTO,943041111,OTHER,,2022,SB,4051620221486612033,https://docquery.fec.gov/cgi-bin/fecimg/?202204209500140926,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M10,202210209537793132,30B,500832804,1645667,ORG,ORGANIZATION,,,RIPPLING,CA,,,,,PAYROLL- SEE MEMOS,,,2022-09-28 00:00:00,162.32,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102020221589932842,SAN FRANCISCO,941053491,OTHER,,2022,SB,4111720221630209843,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537793132,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M10,202210209537793132,30B,500832862,1645667,IND,INDIVIDUAL,,,"CONTRERAS, PRISCILLA",WI,,,,,SALARY,X,,2022-09-28 00:00:00,162.32,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,500832804,SB30B,0.00,CONTRERAS,PRISCILLA,,,,,,,,,,Y,,U,F3X,4102020221589932842,MADISON,537032883,ADMINISTRATIVE,*,2022,SB,4111720221630209844,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537793132,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M4,202204209500140955,21B,500799630,1589325,ORG,ORGANIZATION,,,"FACEBOOK, INC.",CA,,,,,DIGITAL ADVERTISING - NO CANDIDATES MENTIONED,,,2022-03-29 00:00:00,164.05,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-17 13:56:27.484,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4042020221470986608,PALO ALTO,943041111,OTHER,,2022,SB,4051620221486612120,https://docquery.fec.gov/cgi-bin/fecimg/?202204209500140955,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M2,202202209491844840,21B,500790369,1571090,ORG,ORGANIZATION,,,STREAMLINE,KY,,,,,MERCHANT FEES,,,2022-01-03 00:00:00,164.92,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-03-04 04:17:08.405,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4022020221409176124,LOUISVILLE,402235048,OTHER,,2022,SB,4030320221459494655,https://docquery.fec.gov/cgi-bin/fecimg/?202202209491844840,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M4,202204209500140934,21B,500799448,1589325,ORG,ORGANIZATION,,,"FACEBOOK, INC.",CA,,,,,DIGITAL ADVERTISING - NO CANDIDATES MENTIONED,,,2022-03-16 00:00:00,165.85,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-17 13:56:27.471,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4042020221470986608,PALO ALTO,943041111,OTHER,,2022,SB,4051620221486612056,https://docquery.fec.gov/cgi-bin/fecimg/?202204209500140934,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M5,202210199537596995,30B,500804322,1644551,IND,INDIVIDUAL,,,"SATTAR, ILYAS ALI",WI,,,,,SALARY,X,,2022-04-14 00:00:00,165.97,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,500804298,SB30B,0.00,SATTAR,ILYAS,ALI,,,,,,,,,Y,,U,F3X,4101920221589125349,MADISON,537032883,ADMINISTRATIVE,*,2022,SB,4111720221630201678,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537596995,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M5,202210199537596963,21B,500802803,1644551,ORG,ORGANIZATION,,,HYATT HOTELS CORPORATION,IL,,,,,LODGING,,,2022-04-08 00:00:00,165.98,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4101920221589125349,CHICAGO,606061598,TRAVEL,,2022,SB,4111720221630201585,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537596963,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M5,202210199537596963,21B,500802805,1644551,ORG,ORGANIZATION,,,HYATT HOTELS CORPORATION,IL,,,,,LODGING,,,2022-04-08 00:00:00,165.98,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4101920221589125349,CHICAGO,606061598,TRAVEL,,2022,SB,4111720221630201586,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537596963,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M5,202210199537596964,21B,500802807,1644551,ORG,ORGANIZATION,,,HYATT HOTELS CORPORATION,IL,,,,,LODGING,,,2022-04-08 00:00:00,165.98,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4101920221589125349,CHICAGO,606061598,TRAVEL,,2022,SB,4111720221630201587,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537596964,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M10,202210209537793039,21B,500830238,1645667,ORG,ORGANIZATION,,,"TATANGO, INC.",WA,,,,,FUNDRAISING & GENERAL PARTY SUPPORT TEXT MESSAGES,,,2022-09-21 00:00:00,166.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102020221589932842,SEATTLE,981011217,OTHER,,2022,SB,4111720221630209566,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537793039,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2021,YE,202210119532136660,29,29-31-02633-24009,1636416,ORG,ORGANIZATION,,,DPW NONFEDERAL ACCOUNT,WI,,,,,TRANSFER OF NONFEDERAL RECEIPT - DON VERRILLI,,,2021-12-17 00:00:00,166.67,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-10-14 09:20:44,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4101220221587942032,MADISON,53703,OTHER,,2022,SB,4101320221588121053,https://docquery.fec.gov/cgi-bin/fecimg/?202210119532136660,Other Disbursements,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M5,202210199537596968,21B,500802883,1644551,ORG,ORGANIZATION,,,"TATANGO, INC.",WA,,,,,FUNDRAISING & GENERAL PARTY SUPPORT TEXT MESSAGES,,,2022-04-03 00:00:00,167.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4101920221589125349,SEATTLE,981011217,OTHER,,2022,SB,4111720221630201599,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537596968,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M4,202204209500140932,21B,500799443,1589325,ORG,ORGANIZATION,,,"FACEBOOK, INC.",CA,,,,,DIGITAL ADVERTISING - NO CANDIDATES MENTIONED,,,2022-03-15 00:00:00,167.48,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-17 13:56:27.469,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4042020221470986608,PALO ALTO,943041111,OTHER,,2022,SB,4051620221486612051,https://docquery.fec.gov/cgi-bin/fecimg/?202204209500140932,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M10,202210209537793038,21B,500830236,1645667,ORG,ORGANIZATION,,,"TATANGO, INC.",WA,,,,,FUNDRAISING & GENERAL PARTY SUPPORT TEXT MESSAGES,,,2022-09-18 00:00:00,168.00,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4102020221589932842,SEATTLE,981011217,OTHER,,2022,SB,4111720221630209564,https://docquery.fec.gov/cgi-bin/fecimg/?202210209537793038,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2021,YE,202210119532136644,21B,21B-31-02506-23009,1636416,ORG,ORGANIZATION,,,PRINCIPAL FINANCIAL GROUP,IA,,,,,DENTAL/LIFE INSURANCE,,,2021-12-02 00:00:00,168.61,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-10-14 09:20:44,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4101220221587942032,DES  MOINES,503063513,OTHER,,2022,SB,4101320221588121010,https://docquery.fec.gov/cgi-bin/fecimg/?202210119532136644,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2021,M11,202111209468827481,21B,21B-31-02188-20033,1549695,ORG,ORGANIZATION,,,PRINCIPAL FINANCIAL GROUP,IA,,,,,DENTAL/LIFE INSURANCE,,,2021-10-05 00:00:00,168.61,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-01 03:50:55.831,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4112120211378956066,DES  MOINES,503063513,OTHER,,2022,SB,4120120211380249866,https://docquery.fec.gov/cgi-bin/fecimg/?202111209468827481,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2021,M12,202112209474569196,21B,21B-31-02363-21501,1552838,ORG,ORGANIZATION,,,PRINCIPAL FINANCIAL GROUP,IA,,,,,DENTAL/LIFE INSURANCE,,,2021-11-02 00:00:00,168.61,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2021-12-30 03:52:01.986,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4122120211386231300,DES  MOINES,503063513,OTHER,,2022,SB,4123020211387258088,https://docquery.fec.gov/cgi-bin/fecimg/?202112209474569196,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M5,202210199537596970,21B,500802892,1644551,ORG,ORGANIZATION,,,"TATANGO, INC.",WA,,,,,FUNDRAISING & GENERAL PARTY SUPPORT TEXT MESSAGES,,,2022-04-29 00:00:00,169.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2022-11-18 04:06:28,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4101920221589125349,SEATTLE,981011217,OTHER,,2022,SB,4111720221630201607,https://docquery.fec.gov/cgi-bin/fecimg/?202210199537596970,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2022,M4,202204209500140938,21B,500799461,1589325,ORG,ORGANIZATION,,,"FACEBOOK, INC.",CA,,,,,DIGITAL ADVERTISING - NO CANDIDATES MENTIONED,,,2022-03-18 00:00:00,169.31,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2022-05-17 13:56:27.473,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4042020221470986608,PALO ALTO,943041111,OTHER,,2022,SB,4051620221486612067,https://docquery.fec.gov/cgi-bin/fecimg/?202204209500140938,Other Federal Operating Expenditures,,,,,,
C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,2021,M6,202107209451925998,30B,30B-31-01686-12454,1529496,ORG,ORGANIZATION,,,"FACEBOOK, INC.",CA,,,,,ADVERTISING,,,2021-05-27 00:00:00,169.51,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2021-08-13 05:00:38.458,,,,0.00,,,,,,,,,,,,Y,,U,F3X,4072120211321224619,PALO ALTO,943041111,OTHER,NOT ATTRIBUTABLE TO ANY FEDERAL CANDIDATE,2022,SB,4081320211326580469,https://docquery.fec.gov/cgi-bin/fecimg/?202107209451925998,Federal Election Activity Paid Entirely With Federal Funds,,,,,,
